title,description,image_url,room_type,local_path
Westchester Poolhouse,"All Filters Style Contemporary Modern Traditional Mid-Century Modern Farmhouse Transitional Industrial Scandinavian Rustic Coastal Eclectic Southwestern Tropical Craftsman Asian Victorian Mediterranean Size Compact ( 6,123 ) Medium ( 36,355 ) Large ( 44,073 ) Expansive ( 8,843 ) Color Red ( 338 ) Orange ( 1,232 ) Wood Tones ( 325 ) Yellow ( 575 ) Green ( 44,116 ) Turquoise ( 32,749 ) Blue ( 74,636 ) Violet ( 1,110 ) Pink ( 287 ) Black ( 21,384 ) Gray ( 6,765 ) White ( 3,378 ) Beige ( 2,221 ) Brown ( 9,528 ) Type Lap ( 24,092 ) Natural ( 20,320 ) Infinity ( 12,248 ) Aboveground ( 3,069 ) Specialty Bbq Area ( 314 ) Fountain ( 20,375 ) Hot Tub ( 31,588 ) Pool House ( 9,170 ) Pool Landscaping ( 6,054 ) Privacy ( 1,175 ) Water Slide ( 3,648 ) Space Location Backyard ( 96,966 ) Courtyard ( 2,365 ) Front Yard ( 657 ) Indoor ( 2,104 ) Rooftop ( 427 ) Side Yard ( 1,897 ) Shape Custom ( 42,644 ) Kidney ( 4,296 ) L-shape ( 2,357 ) Rectangle ( 49,207 ) Round ( 1,339 ) Hardscape Brick Pavers ( 5,499 ) Concrete Pavers ( 16,244 ) Concrete Slab ( 11,479 ) Decking ( 6,365 ) Decomposed Granite ( 109 ) Gravel ( 246 ) Natural Stone Pavers ( 36,137 ) Stamped Concrete ( 6,948 ) Tile ( 7,820 ) $ $$ $$$ $$$$ Refine by: Budget $ ( 844 ) $$ ( 10,850 ) $$$ ( 31,256 ) $$$$ ( 20,769 ) Sort by : Popular Today Popular Today Latest Activity All Time Popular Newly Featured 2461 - 2480 of 270,018 photos Pool House Rectangle Modern Lap Aboveground Decking Farmhouse Hot Tub Tile Traditional Previous Next Item 1 of 10",https://st.hzcdn.com/fimgs/9351ff3303331c59_1831-w360-h360-b0-p0--.jpg,dining-room,images/pool/poolroom_02422.jpg
Patio and Pool - Night,"All Filters Style Contemporary Modern Traditional Mid-Century Modern Farmhouse Transitional Industrial Scandinavian Rustic Coastal Eclectic Southwestern Tropical Craftsman Asian Victorian Mediterranean Size Compact ( 6,123 ) Medium ( 36,355 ) Large ( 44,073 ) Expansive ( 8,843 ) Color Red ( 338 ) Orange ( 1,232 ) Wood Tones ( 325 ) Yellow ( 575 ) Green ( 44,116 ) Turquoise ( 32,749 ) Blue ( 74,636 ) Violet ( 1,110 ) Pink ( 287 ) Black ( 21,384 ) Gray ( 6,765 ) White ( 3,378 ) Beige ( 2,221 ) Brown ( 9,528 ) Type Lap ( 24,092 ) Natural ( 20,320 ) Infinity ( 12,248 ) Aboveground ( 3,069 ) Specialty Bbq Area ( 314 ) Fountain ( 20,375 ) Hot Tub ( 31,588 ) Pool House ( 9,170 ) Pool Landscaping ( 6,054 ) Privacy ( 1,175 ) Water Slide ( 3,648 ) Space Location Backyard ( 96,966 ) Courtyard ( 2,365 ) Front Yard ( 657 ) Indoor ( 2,104 ) Rooftop ( 427 ) Side Yard ( 1,897 ) Shape Custom ( 42,644 ) Kidney ( 4,296 ) L-shape ( 2,357 ) Rectangle ( 49,207 ) Round ( 1,339 ) Hardscape Brick Pavers ( 5,499 ) Concrete Pavers ( 16,244 ) Concrete Slab ( 11,479 ) Decking ( 6,365 ) Decomposed Granite ( 109 ) Gravel ( 246 ) Natural Stone Pavers ( 36,137 ) Stamped Concrete ( 6,948 ) Tile ( 7,820 ) $ $$ $$$ $$$$ Refine by: Budget $ ( 844 ) $$ ( 10,850 ) $$$ ( 31,256 ) $$$$ ( 20,769 ) Sort by : Popular Today Popular Today Latest Activity All Time Popular Newly Featured 2461 - 2480 of 270,018 photos Pool House Rectangle Modern Lap Aboveground Decking Farmhouse Hot Tub Tile Traditional Previous Next Item 1 of 10",https://st.hzcdn.com/fimgs/d3b13a2e0e8bd672_9637-w360-h360-b0-p0--.jpg,dining-room,images/pool/poolroom_02423.jpg
"Beverly Hills, CA",Pool fountain - large contemporary backyard concrete paver and kidney-shaped lap pool fountain idea in Los Angeles,https://st.hzcdn.com/fimgs/e1612e5f051dbbcd_2837-w360-h360-b0-p0--.jpg,dining-room,images/pool/poolroom_02424.jpg
"VanNess Oasis - $65,000 - $80,000","All Filters Style Contemporary Modern Traditional Mid-Century Modern Farmhouse Transitional Industrial Scandinavian Rustic Coastal Eclectic Southwestern Tropical Craftsman Asian Victorian Mediterranean Size Compact ( 6,123 ) Medium ( 36,355 ) Large ( 44,073 ) Expansive ( 8,843 ) Color Red ( 338 ) Orange ( 1,232 ) Wood Tones ( 325 ) Yellow ( 575 ) Green ( 44,116 ) Turquoise ( 32,749 ) Blue ( 74,636 ) Violet ( 1,110 ) Pink ( 287 ) Black ( 21,384 ) Gray ( 6,765 ) White ( 3,378 ) Beige ( 2,221 ) Brown ( 9,528 ) Type Lap ( 24,092 ) Natural ( 20,320 ) Infinity ( 12,248 ) Aboveground ( 3,069 ) Specialty Bbq Area ( 314 ) Fountain ( 20,375 ) Hot Tub ( 31,588 ) Pool House ( 9,170 ) Pool Landscaping ( 6,054 ) Privacy ( 1,175 ) Water Slide ( 3,648 ) Space Location Backyard ( 96,966 ) Courtyard ( 2,365 ) Front Yard ( 657 ) Indoor ( 2,104 ) Rooftop ( 427 ) Side Yard ( 1,897 ) Shape Custom ( 42,644 ) Kidney ( 4,296 ) L-shape ( 2,357 ) Rectangle ( 49,207 ) Round ( 1,339 ) Hardscape Brick Pavers ( 5,499 ) Concrete Pavers ( 16,244 ) Concrete Slab ( 11,479 ) Decking ( 6,365 ) Decomposed Granite ( 109 ) Gravel ( 246 ) Natural Stone Pavers ( 36,137 ) Stamped Concrete ( 6,948 ) Tile ( 7,820 ) $ $$ $$$ $$$$ Refine by: Budget $ ( 844 ) $$ ( 10,850 ) $$$ ( 31,256 ) $$$$ ( 20,769 ) Sort by : Popular Today Popular Today Latest Activity All Time Popular Newly Featured 2461 - 2480 of 270,018 photos Pool House Rectangle Modern Lap Aboveground Decking Farmhouse Hot Tub Tile Traditional Previous Next Item 1 of 10",https://st.hzcdn.com/fimgs/7a618f6c0ce708e6_2681-w360-h360-b0-p0--.jpg,dining-room,images/pool/poolroom_02425.jpg
"Lake Forest, IL Swimming Pool With Full Steps and Raised Spa With Sheer Descent","All Filters Style Contemporary Modern Traditional Mid-Century Modern Farmhouse Transitional Industrial Scandinavian Rustic Coastal Eclectic Southwestern Tropical Craftsman Asian Victorian Mediterranean Size Compact ( 6,123 ) Medium ( 36,355 ) Large ( 44,073 ) Expansive ( 8,843 ) Color Red ( 338 ) Orange ( 1,232 ) Wood Tones ( 325 ) Yellow ( 575 ) Green ( 44,116 ) Turquoise ( 32,749 ) Blue ( 74,636 ) Violet ( 1,110 ) Pink ( 287 ) Black ( 21,384 ) Gray ( 6,765 ) White ( 3,378 ) Beige ( 2,221 ) Brown ( 9,528 ) Type Lap ( 24,092 ) Natural ( 20,320 ) Infinity ( 12,248 ) Aboveground ( 3,069 ) Specialty Bbq Area ( 314 ) Fountain ( 20,375 ) Hot Tub ( 31,588 ) Pool House ( 9,170 ) Pool Landscaping ( 6,054 ) Privacy ( 1,175 ) Water Slide ( 3,648 ) Space Location Backyard ( 96,966 ) Courtyard ( 2,365 ) Front Yard ( 657 ) Indoor ( 2,104 ) Rooftop ( 427 ) Side Yard ( 1,897 ) Shape Custom ( 42,644 ) Kidney ( 4,296 ) L-shape ( 2,357 ) Rectangle ( 49,207 ) Round ( 1,339 ) Hardscape Brick Pavers ( 5,499 ) Concrete Pavers ( 16,244 ) Concrete Slab ( 11,479 ) Decking ( 6,365 ) Decomposed Granite ( 109 ) Gravel ( 246 ) Natural Stone Pavers ( 36,137 ) Stamped Concrete ( 6,948 ) Tile ( 7,820 ) $ $$ $$$ $$$$ Refine by: Budget $ ( 844 ) $$ ( 10,850 ) $$$ ( 31,256 ) $$$$ ( 20,769 ) Sort by : Popular Today Popular Today Latest Activity All Time Popular Newly Featured 2461 - 2480 of 270,018 photos Pool House Rectangle Modern Lap Aboveground Decking Farmhouse Hot Tub Tile Traditional Previous Next Item 1 of 10",https://st.hzcdn.com/fimgs/e111b1c3079114d4_1822-w360-h360-b0-p0--.jpg,dining-room,images/pool/poolroom_02426.jpg
Swim Up Bar,"All Filters Style Contemporary Modern Traditional Mid-Century Modern Farmhouse Transitional Industrial Scandinavian Rustic Coastal Eclectic Southwestern Tropical Craftsman Asian Victorian Mediterranean Size Compact ( 6,123 ) Medium ( 36,355 ) Large ( 44,073 ) Expansive ( 8,843 ) Color Red ( 338 ) Orange ( 1,232 ) Wood Tones ( 325 ) Yellow ( 575 ) Green ( 44,116 ) Turquoise ( 32,749 ) Blue ( 74,636 ) Violet ( 1,110 ) Pink ( 287 ) Black ( 21,384 ) Gray ( 6,765 ) White ( 3,378 ) Beige ( 2,221 ) Brown ( 9,528 ) Type Lap ( 24,092 ) Natural ( 20,320 ) Infinity ( 12,248 ) Aboveground ( 3,069 ) Specialty Bbq Area ( 314 ) Fountain ( 20,375 ) Hot Tub ( 31,588 ) Pool House ( 9,170 ) Pool Landscaping ( 6,054 ) Privacy ( 1,175 ) Water Slide ( 3,648 ) Space Location Backyard ( 96,966 ) Courtyard ( 2,365 ) Front Yard ( 657 ) Indoor ( 2,104 ) Rooftop ( 427 ) Side Yard ( 1,897 ) Shape Custom ( 42,644 ) Kidney ( 4,296 ) L-shape ( 2,357 ) Rectangle ( 49,207 ) Round ( 1,339 ) Hardscape Brick Pavers ( 5,499 ) Concrete Pavers ( 16,244 ) Concrete Slab ( 11,479 ) Decking ( 6,365 ) Decomposed Granite ( 109 ) Gravel ( 246 ) Natural Stone Pavers ( 36,137 ) Stamped Concrete ( 6,948 ) Tile ( 7,820 ) $ $$ $$$ $$$$ Refine by: Budget $ ( 844 ) $$ ( 10,850 ) $$$ ( 31,256 ) $$$$ ( 20,769 ) Sort by : Popular Today Popular Today Latest Activity All Time Popular Newly Featured 2461 - 2480 of 270,018 photos Pool House Rectangle Modern Lap Aboveground Decking Farmhouse Hot Tub Tile Traditional Previous Next Item 1 of 10",https://st.hzcdn.com/fimgs/c291a5e905dba4c3_2915-w360-h360-b0-p0--.jpg,dining-room,images/pool/poolroom_02427.jpg
Treadwell,"All Filters Style Contemporary Modern Traditional Mid-Century Modern Farmhouse Transitional Industrial Scandinavian Rustic Coastal Eclectic Southwestern Tropical Craftsman Asian Victorian Mediterranean Size Compact ( 6,123 ) Medium ( 36,355 ) Large ( 44,073 ) Expansive ( 8,843 ) Color Red ( 338 ) Orange ( 1,232 ) Wood Tones ( 325 ) Yellow ( 575 ) Green ( 44,116 ) Turquoise ( 32,749 ) Blue ( 74,636 ) Violet ( 1,110 ) Pink ( 287 ) Black ( 21,384 ) Gray ( 6,765 ) White ( 3,378 ) Beige ( 2,221 ) Brown ( 9,528 ) Type Lap ( 24,092 ) Natural ( 20,320 ) Infinity ( 12,248 ) Aboveground ( 3,069 ) Specialty Bbq Area ( 314 ) Fountain ( 20,375 ) Hot Tub ( 31,588 ) Pool House ( 9,170 ) Pool Landscaping ( 6,054 ) Privacy ( 1,175 ) Water Slide ( 3,648 ) Space Location Backyard ( 96,966 ) Courtyard ( 2,365 ) Front Yard ( 657 ) Indoor ( 2,104 ) Rooftop ( 427 ) Side Yard ( 1,897 ) Shape Custom ( 42,644 ) Kidney ( 4,296 ) L-shape ( 2,357 ) Rectangle ( 49,207 ) Round ( 1,339 ) Hardscape Brick Pavers ( 5,499 ) Concrete Pavers ( 16,244 ) Concrete Slab ( 11,479 ) Decking ( 6,365 ) Decomposed Granite ( 109 ) Gravel ( 246 ) Natural Stone Pavers ( 36,137 ) Stamped Concrete ( 6,948 ) Tile ( 7,820 ) $ $$ $$$ $$$$ Refine by: Budget $ ( 844 ) $$ ( 10,850 ) $$$ ( 31,256 ) $$$$ ( 20,769 ) Sort by : Popular Today Popular Today Latest Activity All Time Popular Newly Featured 2461 - 2480 of 270,018 photos Pool House Rectangle Modern Lap Aboveground Decking Farmhouse Hot Tub Tile Traditional Previous Next Item 1 of 10",https://st.hzcdn.com/fimgs/1a51e1cc0df3ff23_3791-w360-h360-b0-p0--.jpg,dining-room,images/pool/poolroom_02428.jpg
Family Fun,Water slide - large traditional backyard stone and rectangular water slide idea in Los Angeles,https://st.hzcdn.com/fimgs/eca1244e06982259_1757-w360-h360-b0-p0--.jpg,dining-room,images/pool/poolroom_02429.jpg
1210 Macdonald Ranch,Stairs to Upper Lifestyle Deck Inspiration for a huge contemporary backyard concrete paver and custom-shaped infinity hot tub remodel in Las Vegas,https://st.hzcdn.com/fimgs/4bd11209095eab92_5313-w360-h360-b0-p0--.jpg,dining-room,images/pool/poolroom_02430.jpg
"Mountain Mine-Themed Pool With Waterfalls, Slide and More","The view from the natural boulder steps that lead up from the pool area - providing swimmers with multiple levels of diving ledges and an exit to the fire pit in the upper patio area.

Design and construction by Kelly Caviness, Caviness Landscape Design

Photography by KO Rinearson",https://st.hzcdn.com/fimgs/fe41297403ea4f41_3488-w360-h360-b0-p0--.jpg,dining-room,images/pool/poolroom_02431.jpg
Landscaping and Masonry,Pool - mid-sized traditional backyard concrete paver and rectangular lap pool idea in New York,https://st.hzcdn.com/fimgs/c391f63f09a88c93_9526-w360-h360-b0-p0--.jpg,dining-room,images/pool/poolroom_02432.jpg
Northwest Hills Austin Addition,"All Filters Style Contemporary Modern Traditional Mid-Century Modern Farmhouse Transitional Industrial Scandinavian Rustic Coastal Eclectic Southwestern Tropical Craftsman Asian Victorian Mediterranean Size Compact ( 6,123 ) Medium ( 36,355 ) Large ( 44,073 ) Expansive ( 8,843 ) Color Red ( 338 ) Orange ( 1,232 ) Wood Tones ( 325 ) Yellow ( 575 ) Green ( 44,116 ) Turquoise ( 32,749 ) Blue ( 74,636 ) Violet ( 1,110 ) Pink ( 287 ) Black ( 21,384 ) Gray ( 6,765 ) White ( 3,378 ) Beige ( 2,221 ) Brown ( 9,528 ) Type Lap ( 24,092 ) Natural ( 20,320 ) Infinity ( 12,248 ) Aboveground ( 3,069 ) Specialty Bbq Area ( 314 ) Fountain ( 20,375 ) Hot Tub ( 31,588 ) Pool House ( 9,170 ) Pool Landscaping ( 6,054 ) Privacy ( 1,175 ) Water Slide ( 3,648 ) Space Location Backyard ( 96,966 ) Courtyard ( 2,365 ) Front Yard ( 657 ) Indoor ( 2,104 ) Rooftop ( 427 ) Side Yard ( 1,897 ) Shape Custom ( 42,644 ) Kidney ( 4,296 ) L-shape ( 2,357 ) Rectangle ( 49,207 ) Round ( 1,339 ) Hardscape Brick Pavers ( 5,499 ) Concrete Pavers ( 16,244 ) Concrete Slab ( 11,479 ) Decking ( 6,365 ) Decomposed Granite ( 109 ) Gravel ( 246 ) Natural Stone Pavers ( 36,137 ) Stamped Concrete ( 6,948 ) Tile ( 7,820 ) $ $$ $$$ $$$$ Refine by: Budget $ ( 844 ) $$ ( 10,850 ) $$$ ( 31,256 ) $$$$ ( 20,769 ) Sort by : Popular Today Popular Today Latest Activity All Time Popular Newly Featured 2481 - 2500 of 270,018 photos Pool House Rectangle Modern Lap Aboveground Decking Farmhouse Hot Tub Tile Traditional Previous Next Item 1 of 10",https://st.hzcdn.com/fimgs/f4e18bb101c53785_6490-w360-h360-b0-p0--.jpg,dining-room,images/pool/poolroom_02433.jpg
"Freeform pool with weeping wall, grotto, and spa in San Antonio, Tx","Custom spa with layered boulder spillway, 4"" interior armrest, and slab-stone grotto. Inspiration for a large timeless backyard custom-shaped natural hot tub remodel with decking",https://st.hzcdn.com/fimgs/573126160da4b1af_6212-w360-h360-b0-p0--.jpg,dining-room,images/pool/poolroom_02434.jpg
Prairie Estate Living,Rolfe Hokanson Example of a classic backyard rectangular lap pool house design in Other,https://st.hzcdn.com/fimgs/f8f1d1800a57c280_1028-w360-h360-b0-p0--.jpg,dining-room,images/pool/poolroom_02435.jpg
Comal County Ranch House,"Icehouse with guest bedroom and covered porch.

Photography by Travis Keas

The 3,400 SF, 3 – bedroom, 3 ½ bath main house feels larger than it is because we pulled the kids’ bedroom wing and master suite wing out from the public spaces and connected all three with a TV Den.

Convenient ranch house features include a porte cochere at the side entrance to the mud room, a utility/sewing room near the kitchen, and covered porches that wrap two sides of the pool terrace.

We designed a separate icehouse to showcase the owner’s unique collection of Texas memorabilia. The building includes a guest suite and a comfortable porch overlooking the pool.

The main house and icehouse utilize reclaimed wood siding, brick, stone, tie, tin, and timbers alongside appropriate new materials to add a feeling of age.",https://st.hzcdn.com/fimgs/73d157270668acb5_1285-w360-h360-b0-p0--.jpg,dining-room,images/pool/poolroom_02436.jpg
"Glen Ellen, CA  Sanctuary",Inspiration for a mediterranean rectangular pool remodel in San Francisco,https://st.hzcdn.com/fimgs/b6810ec209d550f0_7571-w360-h360-b0-p0--.jpg,dining-room,images/pool/poolroom_02437.jpg
Sarasota Custom Home- Frank Lloyd  Wright Mid-Century Home,"This is a home that was designed around the property. With views in every direction from the master suite and almost everywhere else in the home. The home was designed by local architect Randy Sample and the interior architecture was designed by Maurice Jennings Architecture, a disciple of E. Fay Jones. New Construction of a 4,400 sf custom home in the Southbay Neighborhood of Osprey, FL, just south of Sarasota.
Photo - Ricky Perrone",https://st.hzcdn.com/fimgs/d8411472083c600a_1818-w360-h360-b0-p0--.jpg,dining-room,images/pool/poolroom_02438.jpg
Pool House Addition,Beth Skogen Photography Pool house - mid-sized transitional indoor tile and rectangular lap pool house idea in Other,https://st.hzcdn.com/fimgs/9391d7ca0a9997fd_5503-w360-h360-b0-p0--.jpg,dining-room,images/pool/poolroom_02439.jpg
Industrial Chic,"All Filters Style Contemporary Modern Traditional Mid-Century Modern Farmhouse Transitional Industrial Scandinavian Rustic Coastal Eclectic Southwestern Tropical Craftsman Asian Victorian Mediterranean Size Compact ( 6,123 ) Medium ( 36,355 ) Large ( 44,073 ) Expansive ( 8,843 ) Color Red ( 338 ) Orange ( 1,232 ) Wood Tones ( 325 ) Yellow ( 575 ) Green ( 44,116 ) Turquoise ( 32,749 ) Blue ( 74,636 ) Violet ( 1,110 ) Pink ( 287 ) Black ( 21,384 ) Gray ( 6,765 ) White ( 3,378 ) Beige ( 2,221 ) Brown ( 9,528 ) Type Lap ( 24,092 ) Natural ( 20,320 ) Infinity ( 12,248 ) Aboveground ( 3,069 ) Specialty Bbq Area ( 314 ) Fountain ( 20,375 ) Hot Tub ( 31,588 ) Pool House ( 9,170 ) Pool Landscaping ( 6,054 ) Privacy ( 1,175 ) Water Slide ( 3,648 ) Space Location Backyard ( 96,966 ) Courtyard ( 2,365 ) Front Yard ( 657 ) Indoor ( 2,104 ) Rooftop ( 427 ) Side Yard ( 1,897 ) Shape Custom ( 42,644 ) Kidney ( 4,296 ) L-shape ( 2,357 ) Rectangle ( 49,207 ) Round ( 1,339 ) Hardscape Brick Pavers ( 5,499 ) Concrete Pavers ( 16,244 ) Concrete Slab ( 11,479 ) Decking ( 6,365 ) Decomposed Granite ( 109 ) Gravel ( 246 ) Natural Stone Pavers ( 36,137 ) Stamped Concrete ( 6,948 ) Tile ( 7,820 ) $ $$ $$$ $$$$ Refine by: Budget $ ( 844 ) $$ ( 10,850 ) $$$ ( 31,256 ) $$$$ ( 20,769 ) Sort by : Popular Today Popular Today Latest Activity All Time Popular Newly Featured 2481 - 2500 of 270,018 photos Pool House Rectangle Modern Lap Aboveground Decking Farmhouse Hot Tub Tile Traditional Previous Next Item 1 of 10",https://st.hzcdn.com/fimgs/ac613ade0fce577c_6054-w360-h360-b0-p0--.jpg,dining-room,images/pool/poolroom_02440.jpg
Superior Pools #1 Pool In The World 2019,"All Filters Style Contemporary Modern Traditional Mid-Century Modern Farmhouse Transitional Industrial Scandinavian Rustic Coastal Eclectic Southwestern Tropical Craftsman Asian Victorian Mediterranean Size Compact ( 6,123 ) Medium ( 36,355 ) Large ( 44,073 ) Expansive ( 8,843 ) Color Red ( 338 ) Orange ( 1,232 ) Wood Tones ( 325 ) Yellow ( 575 ) Green ( 44,116 ) Turquoise ( 32,749 ) Blue ( 74,636 ) Violet ( 1,110 ) Pink ( 287 ) Black ( 21,384 ) Gray ( 6,765 ) White ( 3,378 ) Beige ( 2,221 ) Brown ( 9,528 ) Type Lap ( 24,092 ) Natural ( 20,320 ) Infinity ( 12,248 ) Aboveground ( 3,069 ) Specialty Bbq Area ( 314 ) Fountain ( 20,375 ) Hot Tub ( 31,588 ) Pool House ( 9,170 ) Pool Landscaping ( 6,054 ) Privacy ( 1,175 ) Water Slide ( 3,648 ) Space Location Backyard ( 96,966 ) Courtyard ( 2,365 ) Front Yard ( 657 ) Indoor ( 2,104 ) Rooftop ( 427 ) Side Yard ( 1,897 ) Shape Custom ( 42,644 ) Kidney ( 4,296 ) L-shape ( 2,357 ) Rectangle ( 49,207 ) Round ( 1,339 ) Hardscape Brick Pavers ( 5,499 ) Concrete Pavers ( 16,244 ) Concrete Slab ( 11,479 ) Decking ( 6,365 ) Decomposed Granite ( 109 ) Gravel ( 246 ) Natural Stone Pavers ( 36,137 ) Stamped Concrete ( 6,948 ) Tile ( 7,820 ) $ $$ $$$ $$$$ Refine by: Budget $ ( 844 ) $$ ( 10,850 ) $$$ ( 31,256 ) $$$$ ( 20,769 ) Sort by : Popular Today Popular Today Latest Activity All Time Popular Newly Featured 2481 - 2500 of 270,018 photos Pool House Rectangle Modern Lap Aboveground Decking Farmhouse Hot Tub Tile Traditional Previous Next Item 1 of 10",https://st.hzcdn.com/fimgs/2bc1a22c0ed2b4cf_9272-w360-h360-b1-p10--.jpg,dining-room,images/pool/poolroom_02441.jpg
Miami Mediterranean Contemporary,Bart Reines Construction Example of a tuscan rectangular pool house design in Miami,https://st.hzcdn.com/fimgs/59d1553c025dddc9_7747-w360-h360-b0-p0--.jpg,dining-room,images/pool/poolroom_02442.jpg
Lively Residence,"The homeowner of this traditional home requested a traditional pool and spa with a resort-like style and finishes.  AquaTerra was able to create this wonderful outdoor environment with all they could have asked for.  
While the pool and spa may be simple on the surface, extensive planning went into this environment to incorporate the intricate deck pattern.  During site layout and during construction, extreme attention to detail was required to make sure nothing compromised the precise deck layout.
The pool is 42'x19' and includes a custom water feature wall, glass waterline tile and a fully tiled lounge with bubblers.  The separate spa is fully glass tiled and is designed to be a water feature with custom spillways when not in use.  LED lighting is used in both the pool and spa to create dramatic lighting that can be enjoyed at night. 
The pool/spa deck is made of 2'x2' travertine stones, four to a square, creating a 4'x4' grid that is rotated 45 degrees in relation to the pool.  In between all of the stones is synthetic turf that ties into the synthetic turf putting green that is adjacent to the deck.  Underneath all of this decking and turf is a concrete sub-deck to support and drain the entire system.
Finishes and details that increase the aesthetic appeal for project include:
-All glass tile spa and spa basin
-Travertine deck
-Tiled sun lounge with bubblers
-Custom water feature wall
-LED lighting
-Synthetic turf
This traditional pool and all the intricate details make it a perfect environment for the homeowners to live, relax and play!

Photography: Daniel Driensky",https://st.hzcdn.com/fimgs/37b1e07e03f50ef6_1109-w360-h360-b0-p0--.jpg,dining-room,images/pool/poolroom_02443.jpg
Fulbrook Pool Construction & Landscape,"All Filters Style Contemporary Modern Traditional Mid-Century Modern Farmhouse Transitional Industrial Scandinavian Rustic Coastal Eclectic Southwestern Tropical Craftsman Asian Victorian Mediterranean Size Compact ( 6,123 ) Medium ( 36,355 ) Large ( 44,073 ) Expansive ( 8,843 ) Color Red ( 338 ) Orange ( 1,232 ) Wood Tones ( 325 ) Yellow ( 575 ) Green ( 44,116 ) Turquoise ( 32,749 ) Blue ( 74,636 ) Violet ( 1,110 ) Pink ( 287 ) Black ( 21,384 ) Gray ( 6,765 ) White ( 3,378 ) Beige ( 2,221 ) Brown ( 9,528 ) Type Lap ( 24,092 ) Natural ( 20,320 ) Infinity ( 12,248 ) Aboveground ( 3,069 ) Specialty Bbq Area ( 314 ) Fountain ( 20,375 ) Hot Tub ( 31,588 ) Pool House ( 9,170 ) Pool Landscaping ( 6,054 ) Privacy ( 1,175 ) Water Slide ( 3,648 ) Space Location Backyard ( 96,966 ) Courtyard ( 2,365 ) Front Yard ( 657 ) Indoor ( 2,104 ) Rooftop ( 427 ) Side Yard ( 1,897 ) Shape Custom ( 42,644 ) Kidney ( 4,296 ) L-shape ( 2,357 ) Rectangle ( 49,207 ) Round ( 1,339 ) Hardscape Brick Pavers ( 5,499 ) Concrete Pavers ( 16,244 ) Concrete Slab ( 11,479 ) Decking ( 6,365 ) Decomposed Granite ( 109 ) Gravel ( 246 ) Natural Stone Pavers ( 36,137 ) Stamped Concrete ( 6,948 ) Tile ( 7,820 ) $ $$ $$$ $$$$ Refine by: Budget $ ( 844 ) $$ ( 10,850 ) $$$ ( 31,256 ) $$$$ ( 20,769 ) Sort by : Popular Today Popular Today Latest Activity All Time Popular Newly Featured 2481 - 2500 of 270,018 photos Pool House Rectangle Modern Lap Aboveground Decking Farmhouse Hot Tub Tile Traditional Previous Next Item 1 of 10",https://st.hzcdn.com/fimgs/4f816b4b0509f73e_1764-w360-h360-b0-p0--.jpg,dining-room,images/pool/poolroom_02444.jpg
Via Aragon,Photo by Matthew Niemann Photography Hot tub - contemporary hot tub idea in Other,https://st.hzcdn.com/fimgs/d7b190ac0dc4827f_3391-w360-h360-b0-p0--.jpg,dining-room,images/pool/poolroom_02445.jpg
California Craftsman Hilltop Garden,by Karen Aitken Arts and crafts pool photo in San Francisco,https://st.hzcdn.com/fimgs/c691d136039279cb_8269-w360-h360-b0-p0--.jpg,dining-room,images/pool/poolroom_02446.jpg
Sullivan's Island Family Home Renovation,"ullivan's Island Home Renovation by Diament Builder  Interior Design by Amy Trowman Design, Charleston, SC Inspiration for a coastal pool remodel in Charleston",https://st.hzcdn.com/fimgs/35c1a7c2027bd512_7160-w360-h360-b0-p0--.jpg,dining-room,images/pool/poolroom_02447.jpg
